  0.0000000000    0.0000000000
  0.0000100000    0.0003000000    499    12
  0.0000000000    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0025531352    0.0025531352    0.0025531352    0.0025531352    0.0025531352
  0.0478584468    0.0475516021    0.0472369492    0.0469140112    0.0465823710
  0.0462413132    0.0458903015    0.0455286205    0.0451554358    0.0447698534
  0.0443708599    0.0439573824    0.0435279906    0.0430813134    0.0426155031
  0.0421285331    0.0416179597    0.0410812199    0.0405144393    0.0399136841
  0.0392734706    0.0385874212    0.0378469527    0.0370404422    0.0361522734
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
  0.0353223979    0.0353223979    0.0353223979    0.0353223979    0.0353223979
