  0.0000000000    0.0450000000
  0.0020000000    0.0100000000    249    41
  0.1178962290    0.1174996793    0.1165738404    0.1154027879    0.1140885055
  0.1126610935    0.1111271083    0.1094831526    0.1077205241    0.1058261096
  0.1037832201    0.1015699208    0.0991595089    0.0965177119    0.0936014354
  0.0903559625    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
  0.0885649025    0.0885649025    0.0885649025    0.0885649025    0.0885649025
