  0.0000000000    20.3550000000
  0.0500000000    1.0000000000    249    199
  5.3890367844    5.3890593194    5.3891223809    5.3892353510    5.3893939267
  5.3895939256    5.3898359079    5.3901296911    5.3904623009    5.3908437947
  5.3912706212    5.3917393272    5.3922557721    5.3928121976    5.3934192063
  5.3940693345    5.3947688443    5.3955105716    5.3963009877    5.3971331696
  5.3980138876    5.3989410015    5.3999169728    5.4009354317    5.4020035930
  5.4031197995    5.4042826708    5.4054952131    5.4067519083    5.4080560313
  5.4094111179    5.4108163270    5.4122710730    5.4137705561    5.4153230068
  5.4169239713    5.4185776886    5.4202799041    5.4220309440    5.4238396455
  5.4256938749    5.4276026150    5.4295627078    5.4315791560    5.4336448009
  5.4357651094    5.4379414052    5.4401712558    5.4424524436    5.4447947377
  5.4471882435    5.4496430093    5.4521495809    5.4528707581    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.4528708049    5.4528708049    5.4528708049    5.4528708049    5.4528708049
  5.6780375226    5.6780578051    5.6781234821    5.6782299423    5.6783774584
  5.6785711858    5.6788068385    5.6790802445    5.6794016605    5.6797671321
  5.6801728196    5.6806197727    5.6811139039    5.6816469357    5.6822250221
  5.6828448868    5.6835128480    5.6842211409    5.6849763345    5.6857709122
  5.6866115997    5.6874959152    5.6884260386    5.6893996927    5.6904194015
  5.6914830970    5.6925934944    5.6937487669    5.6949518091    5.6961966042
  5.6974908300    5.6988286353    5.7002134575    5.7016487813    5.7031291705
  5.7046583652    5.7062312887    5.7078563923    5.7095288061    5.7112528308
  5.7130238308    5.7148419687    5.7167117271    5.7186334485    5.7206033312
  5.7226261683    5.7246984702    5.7268253670    5.7290036038    5.7312343471
  5.7335188181    5.7358543643    5.7382466244    5.7406932654    5.7421307638
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
  5.7421308117    5.7421308117    5.7421308117    5.7421308117    5.7421308117
