  0.0000000000    219.3550000000
  0.2000000000    10.0000000000    199    199
  67.3152752651    67.3153426545    67.3155450626    67.3159123494    67.3164166672
  67.3170598056    67.3178440574    67.3187722761    67.3198476677    67.3210742110
  67.3224270549    67.3239112628    67.3255611226    67.3273534451    67.3292947758
  67.3313632842    67.3335662278    67.3359406041    67.3384374861    67.3410946161
  67.3438642708    67.3468137569    67.3498969007    67.3531249147    67.3564809946
  67.3599775784    67.3636283015    67.3674459922    67.3713882563    67.3743489913
  67.3746088975    67.3749131218    67.3752037916    67.3755094228    67.3758298061
  67.3761645979    67.3764847540    67.3768494045    67.3771972578    67.3775873771
  67.3779618703    67.3783493846    67.3787497256    67.3791626562    67.3795880265
  67.3800255598    67.3804751796    67.3809366815    67.3814098664    67.3818658739
  67.3823620730    67.3828695576    67.3833594150    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  67.3838119281    67.3838119281    67.3838119281    67.3838119281    67.3838119281
  70.4736133911    70.4736877439    70.4738809209    70.4742237159    70.4747172753
  70.4753632100    70.4761034721    70.4770308684    70.4780582097    70.4792490991
  70.4805775174    70.4820177499    70.4836348774    70.4853742517    70.4872417660
  70.4892738818    70.4914172035    70.4937093925    70.4961579656    70.4987417062
  70.5014393665    70.5042900621    70.5073039804    70.5104315414    70.5137136870
  70.5171319505    70.5206687692    70.5243661160    70.5282076126    70.5321771285
  70.5337893257    70.5340661294    70.5343750892    70.5346562002    70.5349690235
  70.5353132501    70.5356289324    70.5359755165    70.5363247578    70.5366728510
  70.5370511739    70.5374296808    70.5378379665    70.5382460861    70.5386537490
  70.5390608576    70.5394970530    70.5399323311    70.5403963103    70.5408590353
  70.5413204296    70.5418101561    70.5422982021    70.5428142668    70.5433285546
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  70.5433247999    70.5433247999    70.5433247999    70.5433247999    70.5433247999
  73.6338481920    73.6339099600    73.6341265616    73.6344675418    73.6349339399
  73.6355272940    73.6362805718    73.6371650831    73.6381835134    73.6393391674
  73.6406046687    73.6420460429    73.6436058291    73.6452890623    73.6471010111
  73.6490785431    73.6511660594    73.6534012114    73.6557910669    73.6582814580
  73.6609425765    73.6637208067    73.6666256395    73.6696969221    73.6728833680
  73.6761955799    73.6796441329    73.6832712281    73.6869968919    73.6908645661
  73.6948115793    73.6950681293    73.6953760776    73.6956427041    73.6959603347
  73.6962670239    73.6965933163    73.6969082065    73.6972731264    73.6975971455
  73.6979689761    73.6983285243    73.6987372730    73.6991024702    73.6995165298
  73.6999175160    73.7003361356    73.7007722042    73.7012256025    73.7016653049
  73.7021220400    73.7025956519    73.7030859903    73.7035621959    73.7040548548
  73.7045639366    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
  73.7046390578    73.7046390578    73.7046390578    73.7046390578    73.7046390578
