  0.0000000000    219.3550000000
  0.2000000000    10.0000000000    199    199
  0.5871385038    0.5871349871    0.5871244371    0.5871069133    0.5870822966
  0.5870506465    0.5870119631    0.5869661868    0.5869133174    0.5868533552
  0.5867861807    0.5867118537    0.5866303146    0.5865414441    0.5864453018
  0.5863417685    0.5862307847    0.5861122906    0.5859861672    0.5858524144
  0.5857108533    0.5855613649    0.5854038894    0.5852383077    0.5850643218
  0.5848818719    0.5846907794    0.5844907463    0.5842815936    0.5840630233
  0.5838346779    0.5835963190    0.5833474696    0.5830877125    0.5828165710
  0.5825333893    0.5822374523    0.5820062459    0.5819873512    0.5819679797
  0.5819481313    0.5819277465    0.5819069445    0.5818856061    0.5818637908
  0.5818414986    0.5818187296    0.5817954242    0.5817717016    0.5817474425
  0.5817227066    0.5816974938    0.5816718042    0.5816455781    0.5816189349
  0.5815917552    0.5815641582    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5815578997    0.5815578997    0.5815578997    0.5815578997    0.5815578997
  0.5934973061    0.5934939682    0.5934840143    0.5934673846    0.5934441388
  0.5934142172    0.5933775604    0.5933342874    0.5932842791    0.5932275355
  0.5931639969    0.5930936635    0.5930165350    0.5929325521    0.5928416550
  0.5927437842    0.5926388800    0.5925269425    0.5924078524    0.5922814906
  0.5921478570    0.5920067728    0.5918581784    0.5917020142    0.5915379822
  0.5913660824    0.5911861360    0.5909978449    0.5908011496    0.5905956924
  0.5903812945    0.5901576579    0.5899244249    0.5896812379    0.5894276798
  0.5891632736    0.5888874233    0.5885995924    0.5884189308    0.5884005725
  0.5883817971    0.5883625448    0.5883428156    0.5883226097    0.5883019269
