  0.0000000000    20.3550000000
  0.0500000000    1.0000000000    249    199
  -0.0000003949    0.0061178580    0.0122368351    0.0183586553    0.0244848207
  0.0306167796    0.0367559806    0.0429039523    0.0490621433    0.0552321091
  0.0614153787    0.0676135883    0.0738282934    0.0800612375    0.0863140300
  0.0925884411    0.0988862947    0.1052094415    0.1115598127    0.1179393396
  0.1243501946    0.1307943627    0.1372743115    0.1437921867    0.1503505364
  0.1569519356    0.1635990664    0.1702948526    0.1770422980    0.1838444874
  0.1907049343    0.1976271793    0.2046151653    0.2116728619    0.2188047215
  0.2193945929    0.2185150698    0.2176364318    0.2167586789    0.2158817843
  0.2150057480    0.2141305700    0.2132562771    0.2123828694    0.2115103200
  0.2106386021    0.2097677961    0.2088976070    0.2080285177    0.2071602598
  0.2062928602    0.2054263458    0.2045606896    0.2036958650    0.2028319255
  0.2019688442    0.2011065945    0.2002452031    0.1993846700    0.1985249683
  0.1976661250    0.1968081400    0.1959510133    0.1950946912    0.1942392275
  0.1933846220    0.1925308749    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  0.1919160053    0.1919160053    0.1919160053    0.1919160053    0.1919160053
  -0.0000003949    0.0059719995    0.0119449571    0.0179205164    0.0238999650
  0.0298846439    0.0358758941    0.0418750033    0.0478833660    0.0539023235
  0.0599332973    0.0659777090    0.0720369801    0.0781126127    0.0842061356
  0.0903190777    0.0964530215    0.1026096836    0.1087907001    0.1149978146
  0.1212329045    0.1274978474    0.1337945744    0.1401251510    0.1464916959
  0.1528964892    0.1593418106    0.1658301279    0.1723640427    0.1789463446
  0.1855797693    0.1922674283    0.1990126476    0.2058187261    0.2126893923
  0.2196286425    0.2190096959    0.2181509063    0.2172929481    0.2164357945
  0.2155794457    0.2147239283    0.2138692155    0.2130153343    0.2121622309
  0.2113099858    0.2104585186    0.2096078828    0.2087578371    0.2079088107
  0.2070605889    0.2062131718    0.2053665593    0.2045207515    0.2036757752
  0.2028315768    0.2019881830    0.2011455938    0.2003038093    0.1994628295
  0.1986226276    0.1977832302    0.1969446376    0.1961068496    0.1952698395
  0.1944336340    0.1935982063    0.1927635565    0.1919297114    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
  0.1917163149    0.1917163149    0.1917163149    0.1917163149    0.1917163149
