  0.0000000000    0.0000000000
  0.0000100000    0.0003000000    499    12
  0.0000000000    0.0298910829    0.0308853063    0.0314687994    0.0318833962
  0.0322055522    0.0324689117    0.0326919940    0.0328853217    0.0330559537
  0.0332085392    0.0333468595    0.0334731075    0.0335892281    0.0336968717
  0.0337972239    0.0338909432    0.0339791146    0.0340622339    0.0341408589
  0.0342155787    0.0342866334    0.0343542787    0.0344190338    0.0344810227
  0.0345404854    0.0345977321    0.0346527007    0.0347057864    0.0347568962
  0.0348063788    0.0348542497    0.0349004856    0.0349454120    0.0349889901
  0.0350313130    0.0350724426    0.0351124409    0.0351514706    0.0351894000
  0.0352263609    0.0352624229    0.0352976945    0.0353320518    0.0353656265
  0.0353985271    0.0354306218    0.0354621121    0.0354928586    0.0355230549
  0.0355526313    0.0355815569    0.0356099942    0.0356378892    0.0356651953
  0.0356920674    0.0357184592    0.0357443860    0.0357697937    0.0357948372
  0.0358194622    0.0358436766    0.0358674958    0.0358909431    0.0359140185
  0.0359366754    0.0359590456    0.0359810826    0.0360027942    0.0360241881
  0.0360452798    0.0360660693    0.0360865644    0.0361067805    0.0361267796
  0.0361464611    0.0361658713    0.0361850336    0.0362039557    0.0362226298
  0.0362410715    0.0362592885    0.0362772807    0.0362951025    0.0363126609
  0.0363300177    0.0363471732    0.0363641271    0.0363808873    0.0363975081
  0.0364138964    0.0364301065    0.0364461383    0.0364620385    0.0364777294
  0.0364932498    0.0365086153    0.0365238568    0.0365389046    0.0365538052
  0.0365685895    0.0365831879    0.0365976468    0.0366120049    0.0366261849
  0.0366402254    0.0366541728    0.0366679576    0.0366816106    0.0366951707
  0.0367085835    0.0367218646    0.0367350605    0.0367481169    0.0367610803
  0.0367739043    0.0367866197    0.0367992499    0.0368117484    0.0368241695
  0.0368364587    0.0368486473    0.0368607661    0.0368727532    0.0368846706
  0.0368964717    0.0369082031    0.0369198182    0.0369313404    0.0369428006
  0.0369541445    0.0369654265    0.0369766000    0.0369877115    0.0369987223
  0.0370096633    0.0370205113    0.0370312974    0.0370419905    0.0370526215
  0.0370631596    0.0370736435    0.0370840344    0.0370943633    0.0371046147
  0.0371148041    0.0371249083    0.0371349660    0.0371449307    0.0371548489
  0.0371646896    0.0371744761    0.0371841928    0.0371938398    0.0372034404
  0.0372129634    0.0372224322    0.0372318313    0.0372411838    0.0372504666
  0.0372597030    0.0372688851    0.0372779974    0.0372870633    0.0372960594
  0.0373050168    0.0373139122    0.0373227611    0.0373315558    0.0373402962
  0.0373489824    0.0373576221    0.0373662075    0.0373747543    0.0373832390
  0.0373916849    0.0374000767    0.0374084219    0.0374167207    0.0374249730
  0.0374331865    0.0374413458    0.0374494663    0.0374575403    0.0374655679
  0.0374735567    0.0374814990    0.0374894026    0.0374972597    0.0375050780
  0.0375128576    0.0375205907    0.0375282928    0.0375359485    0.0375435653
  0.0375511435    0.0375586829    0.0375661835    0.0375736532    0.0375810763
  0.0375884685    0.0375958219    0.0376031366    0.0376104203    0.0376176575
  0.0376248714    0.0376320466    0.0376391831    0.0376462886    0.0376533630
  0.0376604065    0.0376674035    0.0376743850    0.0376813200    0.0376882240
  0.0376951048    0.0377019468    0.0377087578    0.0377155456    0.0377222946
  0.0377290127    0.0377357075    0.0377423635    0.0377489886    0.0377555826
  0.0377621612    0.0377687010    0.0377752098    0.0377817032    0.0377881578
  0.0377945814    0.0378009894    0.0378073588    0.0378137049    0.0378200355
  0.0378263196    0.0378325805    0.0378388181    0.0378450403    0.0378512236
  0.0378573838    0.0378635284    0.0378696343    0.0378757170    0.0378817764
  0.0378878203    0.0378938255    0.0378998074    0.0379057893    0.0379117247
  0.0379176292    0.0379235181    0.0379293993    0.0379352418    0.0379410610
  0.0379468724    0.0379526451    0.0379584023    0.0379641286    0.0379698548
  0.0379755345    0.0379811987    0.0379868397    0.0379924807    0.0379980752
  0.0380036542    0.0380092099    0.0380147657    0.0380202827    0.0380257764
  0.0380312702    0.0380367252    0.0380421570    0.0380475733    0.0380529895
  0.0380583593    0.0380637136    0.0380690524    0.0380743912    0.0380796912
  0.0380849680    0.0380902293    0.0380954906    0.0381007132    0.0381059203
  0.0381111041    0.0381162956    0.0381214485    0.0381265780    0.0381316921
  0.0381368139    0.0381418970    0.0381469569    0.0381520012    0.0381570300
  0.0381620666    0.0381670567    0.0381720391    0.0381769982    0.0381819651
  0.0381868932    0.0381918058    0.0381967029    0.0382016078    0.0382064661
  0.0382113168    0.0382161441    0.0382209560    0.0382257912    0.0382305720
  0.0382353374    0.0382400951    0.0382448605    0.0382495794    0.0382542905
  0.0382589862    0.0382636896    0.0382683542    0.0382730034    0.0382776371
  0.0382822552    0.0382868966    0.0382914838    0.0382960632    0.0383006194
  0.0383051679    0.0383097395    0.0383142570    0.0383187667    0.0383232608
  0.0383277705    0.0383322415    0.0383366892    0.0383411291    0.0383455536
  0.0383500013    0.0383544025    0.0383587882    0.0383631662    0.0383675209
  0.0383719066    0.0383762380    0.0383805618    0.0383848777    0.0383891705
  0.0383934942    0.0383977637    0.0384020254    0.0384062716    0.0384105101
  0.0384147719    0.0384189793    0.0384231791    0.0384273711    0.0384315476
  0.0384357473    0.0384399006    0.0384440461    0.0384481761    0.0384522906
  0.0384564361    0.0384605351    0.0384646186    0.0384686866    0.0384727469
  0.0384768382    0.0384808829    0.0384849045    0.0384889260    0.0384929320
  0.0384969690    0.0385009518    0.0385049269    0.0385088941    0.0385128459
  0.0385167900    0.0385207573    0.0385246858    0.0385285911    0.0385324964
  0.0385363862    0.0385403070    0.0385441813    0.0385480401    0.0385518911
  0.0385557267    0.0385596010    0.0385634211    0.0385672334    0.0385710379
  0.0385748270    0.0385786083    0.0385824206    0.0385861865    0.0385899368
  0.0385936794    0.0385974142    0.0386011413    0.0386048993    0.0386086032
  0.0386123070    0.0386159876    0.0386196682    0.0386233798    0.0386270449
  0.0386306944    0.0386343363    0.0386379704    0.0386415967    0.0386452541
  0.0386488649    0.0386524603    0.0386560479    0.0386596277    0.0386631998
  0.0386668107    0.0386703673    0.0386739162    0.0386774495    0.0386809829
  0.0386845008    0.0386880574    0.0386915675    0.0386950621    0.0386985490
  0.0387020281    0.0387054995    0.0387090096    0.0387124655    0.0387159136
  0.0387193540    0.0387227866    0.0387262037    0.0387296751    0.0387330768
  0.0387364784    0.0387398723    0.0387432584    0.0387466291    0.0387500539
  0.0387534091    0.0387567642    0.0387601116    0.0387634513    0.0387667832
  0.0387700996    0.0387734702    0.0387767789    0.0387800798    0.0387833729
  0.0387866583    0.0387899360    0.0387932602    0.0387965301    0.0387997845
  0.0388030389    0.0388062778    0.0388095167    0.0388127479    0.0388160178
  0.0388192335    0.0388224414    0.0388256416    0.0388288417    0.0388320264
  0.0388352653    0.0388384345    0.0388416037    0.0388447651    0.0388479188
  0.0388510647    0.0388542029    0.0388573954    0.0388605180    0.0388636407
  0.0388667557    0.0388698629    0.0388729623    0.0388760540    0.0388791999
  0.0388822761    0.0388853523    0.0388884208    0.0388914892    0.0388945422
  0.0388975951    0.0389006945    0.0389037320    0.0389067617    0.0389097837
  0.0389128056    0.0389158121    0.0389188185    0.0389218792    0.0389248702
  0.0389278612    0.0389308444    0.0389338198    0.0389367875    0.0389397553
  -0.0000004968    -0.0000636014    -0.0001296505    -0.0001988998    -0.0002716669
  -0.0003482929    -0.0004291496    -0.0005146864    -0.0006054071    -0.0007018772
