  0.0000000000    0.0036000000
  0.0000500000    0.0006000000    299    19
  0.0000000268    0.1891413599    0.2444065601    0.2779420048    0.3024722010
  0.3220470160    0.3384833246    0.3527508527    0.3654316932    0.3769023210
  0.3874198526    0.3971674830    0.4062822729    0.4148670584    0.4230035394
  0.4307562500    0.4381762058    0.4453069121    0.4521834522    0.4588369399
  0.4652922660    0.4715708345    0.4776930839    0.4836744100    0.4895309061
  0.4952745885    0.5009174198    0.5064708799    0.5119433910    0.5173446625
  0.5226828486    0.5279650837    0.5331992000    0.5383911520    0.5435478061
  0.5486745805    0.5537779659    0.5588630587    0.5639357060    0.5690007359
  0.5740658194    0.5791337460    0.5842114896    0.5893043071    0.5944185287
  0.5995593041    0.6047339290    0.6099478751    0.6152091891    0.6205251664
  0.6259031028    0.6313540488    0.6368861049    0.6425099462    0.6482383400
  0.6540861458    0.6600660235    0.6661970168    0.6725006372    0.6789966792
  0.6857188314    0.6926991731    0.6999758989    0.7076001853    0.7156365663
  0.7241626650    0.7332837313    0.7431440145    0.7539342195    0.7659393042
  0.7796044618    0.7956443936    0.8153407127    0.8410129398    0.8744979590
  0.8999999732    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
  0.9000000000    0.9000000000    0.9000000000    0.9000000000    0.9000000000
