  0.0000000000    0.0450000000
  0.0020000000    0.0100000000    249    41
  -0.0000005022    0.0055617824    0.0111409649    0.0167517439    0.0224063769
  0.0281161830    0.0338921055    0.0397448465    0.0456851080    0.0517241552
  0.0578736290    0.0641457871    0.0705546841    0.0771159306    0.0838476583
  0.0907720491    0.0979172662    0.1053208604    0.1130361274    0.1177541330
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  0.1177541450    0.1177541450    0.1177541450    0.1177541450    0.1177541450
  -0.0000005022    0.0048075184    0.0096234784    0.0144561216    0.0193133339
  0.0242024109    0.0291300580    0.0341028467    0.0391269192    0.0442081228
  0.0493523046    0.0545653924    0.0598530993    0.0652213529    0.0706762955
  0.0762245253    0.0818730697    0.0876297340    0.0935033962    0.0995041952
  0.1056450859    0.1119419470    0.1184164777    0.1216613337    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
  0.1216613606    0.1216613606    0.1216613606    0.1216613606    0.1216613606
