  0.0000000000    0.0150000000
  0.0002500000    0.0010000000    179    30
  0.0033195377    0.0033047778    0.0032725984    0.0032346142    0.0031947528
  0.0031534854    0.0031119501    0.0030700840    0.0030278794    0.0029856578
  0.0029431368    0.0029006505    0.0028579357    0.0028150412    0.0027722859
  0.0027294316    0.0026862546    0.0026433433    0.0026002164    0.0025571775
  0.0025137878    0.0024705920    0.0024271764    0.0023836076    0.0023401693
  0.0022969180    0.0022532753    0.0022097428    0.0021659842    0.0021222936
  0.0020787235    0.0020348133    0.0019908446    0.0019469158    0.0019027972
  0.0018585808    0.0018147081    0.0017702124    0.0017258410    0.0016811539
  0.0016366004    0.0016099403    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0016099461    0.0016099461    0.0016099461    0.0016099461    0.0016099461
  0.0035262428    0.0035130295    0.0034832824    0.0034464988    0.0034074644
  0.0033672700    0.0033263688    0.0032850149    0.0032435114    0.0032015287
  0.0031594144    0.0031171883    0.0030748794    0.0030325163    0.0029898311
  0.0029474610    0.0029048432    0.0028620389    0.0028193584    0.0027763045
  0.0027337218    0.0026906019    0.0026475235    0.0026045318    0.0025614259
  0.0025182686    0.0024748847    0.0024317865    0.0023883643    0.0023451219
